event_id,customer_id,amount,event_type,bank,error_code,product_id,payment_method,hidden_prob_retry_payment,recovered_retry_payment,amount_recovered_retry_payment,hidden_prob_send_reminder,recovered_send_reminder,amount_recovered_send_reminder,hidden_prob_alternate_payment,recovered_alternate_payment,amount_recovered_alternate_payment
E04514,C0642,11832.35,SUBSCRIPTION_FAILED,Bank_A,E42,P002,NETBANKING,0.10000000000000003,False,0.0,0.4,False,0.0,0.9,True,11832.35
E04515,C0103,2623.11,SUBSCRIPTION_FAILED,Bank_A,E23,P017,WALLET,0.45,False,0.0,0.4,False,0.0,0.65,True,2623.11
E04516,C0221,17676.53,PAYMENT_FAILED,Bank_C,E17,P012,NETBANKING,0.65,True,17676.53,0.4,True,17676.53,0.5,True,17676.53
E04517,C0871,7668.3,PAYMENT_FAILED,Bank_A,E42,P003,CARD,0.3,False,0.0,0.4,False,0.0,0.75,True,7668.3
E04518,C0494,16589.23,CHECKOUT_ABANDONED,Bank_A,E23,P009,UPI,0.45,False,0.0,0.6000000000000001,False,0.0,0.5,True,16589.23
E04519,C0232,24030.57,CHECKOUT_ABANDONED,Bank_A,E23,P018,CARD,0.45,True,24030.57,0.6000000000000001,True,24030.57,0.5,False,0.0
E04520,C0365,15834.06,SUBSCRIPTION_FAILED,Bank_D,E11,P001,UPI,0.45,True,15834.06,0.4,True,15834.06,0.65,True,15834.06
E04521,C0831,11142.67,CHECKOUT_ABANDONED,Bank_A,E42,P004,CARD,0.10000000000000003,False,0.0,0.6000000000000001,True,11142.67,0.75,False,0.0
E04522,C0616,24744.76,PAYMENT_FAILED,Bank_D,E42,P002,NETBANKING,0.5,False,0.0,0.4,False,0.0,0.6,False,0.0
E04523,C0710,20596.72,PAYMENT_FAILED,Bank_A,E23,P004,CARD,0.65,False,0.0,0.4,False,0.0,0.5,False,0.0
E04524,C0651,2283.98,PAYMENT_FAILED,Bank_A,E42,P008,UPI,0.3,False,0.0,0.4,False,0.0,0.75,True,2283.98
E04525,C0764,9226.97,PAYMENT_FAILED,Bank_D,E17,P020,UPI,0.65,False,0.0,0.4,True,9226.97,0.5,True,9226.97
E04526,C0093,5580.76,INVOICE_OVERDUE,Bank_D,E23,P012,CARD,0.45,True,5580.76,0.55,True,5580.76,0.5,True,5580.76
E04527,C0102,20429.64,SUBSCRIPTION_FAILED,Bank_C,E11,P009,CARD,0.45,False,0.0,0.4,False,0.0,0.65,True,20429.64
E04528,C0492,16550.06,CHECKOUT_ABANDONED,Bank_B,E42,P002,WALLET,0.30000000000000004,False,0.0,0.6000000000000001,True,16550.06,0.6,True,16550.06
E04529,C0471,21547.78,SUBSCRIPTION_FAILED,Bank_D,E17,P008,UPI,0.45,False,0.0,0.4,False,0.0,0.65,False,0.0
E04530,C0350,14907.03,SUBSCRIPTION_FAILED,Bank_A,E42,P004,CARD,0.10000000000000003,False,0.0,0.4,False,0.0,0.9,True,14907.03
E04531,C0882,5993.44,INVOICE_OVERDUE,Bank_A,E23,P012,WALLET,0.45,True,5993.44,0.55,True,5993.44,0.5,False,0.0
E04532,C0456,10785.72,CHECKOUT_ABANDONED,Bank_D,E17,P018,WALLET,0.45,True,10785.72,0.6000000000000001,False,0.0,0.5,False,0.0
E04533,C0156,11206.03,INVOICE_OVERDUE,Bank_D,E23,P008,WALLET,0.45,True,11206.03,0.55,True,11206.03,0.5,True,11206.03
E04534,C0501,4840.55,SUBSCRIPTION_FAILED,Bank_A,E42,P004,CARD,0.10000000000000003,False,0.0,0.4,False,0.0,0.9,True,4840.55
E04535,C0451,23933.71,CHECKOUT_ABANDONED,Bank_C,E42,P004,CARD,0.30000000000000004,False,0.0,0.6000000000000001,True,23933.71,0.6,False,0.0
E04536,C0387,5160.55,CHECKOUT_ABANDONED,Bank_B,E17,P003,CARD,0.45,False,0.0,0.6000000000000001,True,5160.55,0.5,True,5160.55
E04537,C0100,15436.25,SUBSCRIPTION_FAILED,Bank_A,E11,P014,CARD,0.45,True,15436.25,0.4,False,0.0,0.65,True,15436.25
E04538,C0227,20537.31,PAYMENT_FAILED,Bank_D,E17,P020,UPI,0.65,True,20537.31,0.4,False,0.0,0.5,True,20537.31
E04539,C0776,2054.51,SUBSCRIPTION_FAILED,Bank_A,E11,P011,WALLET,0.45,True,2054.51,0.4,True,2054.51,0.65,False,0.0
E04540,C0935,21903.98,SUBSCRIPTION_FAILED,Bank_D,E17,P011,NETBANKING,0.45,True,21903.98,0.4,False,0.0,0.65,True,21903.98
E04541,C0267,13156.84,SUBSCRIPTION_FAILED,Bank_B,E17,P016,UPI,0.45,True,13156.84,0.4,True,13156.84,0.65,True,13156.84
E04542,C0137,19727.01,INVOICE_OVERDUE,Bank_A,E42,P003,NETBANKING,0.10000000000000003,False,0.0,0.55,True,19727.01,0.75,True,19727.01
E04543,C0606,4298.34,PAYMENT_FAILED,Bank_C,E17,P009,NETBANKING,0.65,True,4298.34,0.4,True,4298.34,0.5,True,4298.34
E04544,C0892,24496.32,PAYMENT_FAILED,Bank_C,E11,P008,UPI,0.65,True,24496.32,0.4,False,0.0,0.5,True,24496.32
E04545,C0195,18073.4,SUBSCRIPTION_FAILED,Bank_D,E17,P014,WALLET,0.45,True,18073.4,0.4,True,18073.4,0.65,True,18073.4
E04546,C0321,19342.88,PAYMENT_FAILED,Bank_C,E11,P005,CARD,0.65,False,0.0,0.4,True,19342.88,0.5,True,19342.88
E04547,C0664,15538.26,SUBSCRIPTION_FAILED,Bank_A,E42,P003,WALLET,0.10000000000000003,True,15538.26,0.4,True,15538.26,0.9,True,15538.26
E04548,C0827,14198.14,CHECKOUT_ABANDONED,Bank_A,E42,P010,WALLET,0.10000000000000003,False,0.0,0.6000000000000001,True,14198.14,0.75,True,14198.14
E04549,C0087,22513.11,SUBSCRIPTION_FAILED,Bank_B,E17,P020,NETBANKING,0.45,False,0.0,0.4,False,0.0,0.65,True,22513.11
E04550,C0517,22938.93,INVOICE_OVERDUE,Bank_A,E23,P019,CARD,0.45,False,0.0,0.55,False,0.0,0.5,False,0.0
E04551,C0043,19651.11,CHECKOUT_ABANDONED,Bank_A,E23,P005,NETBANKING,0.45,False,0.0,0.6000000000000001,True,19651.11,0.5,True,19651.11
E04552,C0383,955.51,CHECKOUT_ABANDONED,Bank_A,E23,P005,CARD,0.45,True,955.51,0.6000000000000001,False,0.0,0.5,True,955.51
E04553,C0451,2857.04,CHECKOUT_ABANDONED,Bank_A,E42,P003,WALLET,0.10000000000000003,False,0.0,0.6000000000000001,False,0.0,0.75,False,0.0
E04554,C0953,15023.1,INVOICE_OVERDUE,Bank_C,E17,P014,UPI,0.45,False,0.0,0.55,False,0.0,0.5,False,0.0
E04555,C0523,6019.01,CHECKOUT_ABANDONED,Bank_B,E42,P011,NETBANKING,0.30000000000000004,False,0.0,0.6000000000000001,False,0.0,0.6,True,6019.01
E04556,C0122,3661.81,SUBSCRIPTION_FAILED,Bank_A,E17,P008,NETBANKING,0.45,False,0.0,0.4,False,0.0,0.65,True,3661.81
E04557,C0248,15022.88,PAYMENT_FAILED,Bank_C,E17,P001,UPI,0.65,False,0.0,0.4,True,15022.88,0.5,True,15022.88
E04558,C0010,23412.18,CHECKOUT_ABANDONED,Bank_B,E17,P005,UPI,0.45,False,0.0,0.6000000000000001,True,23412.18,0.5,False,0.0
E04559,C0984,1454.77,PAYMENT_FAILED,Bank_A,E11,P001,UPI,0.65,False,0.0,0.4,False,0.0,0.5,False,0.0
E04560,C0121,13293.23,INVOICE_OVERDUE,Bank_C,E11,P018,CARD,0.45,False,0.0,0.55,False,0.0,0.5,True,13293.23
E04561,C0895,1271.95,INVOICE_OVERDUE,Bank_C,E42,P018,NETBANKING,0.30000000000000004,False,0.0,0.55,False,0.0,0.6,False,0.0
E04562,C0152,4586.4,PAYMENT_FAILED,Bank_D,E23,P009,WALLET,0.65,True,4586.4,0.4,True,4586.4,0.5,True,4586.4
E04563,C0964,24411.01,PAYMENT_FAILED,Bank_A,E23,P004,UPI,0.65,False,0.0,0.4,False,0.0,0.5,True,24411.01
E04564,C0800,7439.71,PAYMENT_FAILED,Bank_A,E17,P015,CARD,0.65,True,7439.71,0.4,False,0.0,0.5,False,0.0
E04565,C0746,16384.44,PAYMENT_FAILED,Bank_B,E23,P006,NETBANKING,0.65,True,16384.44,0.4,True,16384.44,0.5,True,16384.44
E04566,C0092,16309.02,SUBSCRIPTION_FAILED,Bank_C,E11,P016,WALLET,0.45,False,0.0,0.4,True,16309.02,0.65,True,16309.02
E04567,C0363,23879.31,INVOICE_OVERDUE,Bank_B,E42,P016,WALLET,0.30000000000000004,True,23879.31,0.55,False,0.0,0.6,False,0.0
E04568,C0890,9219.71,PAYMENT_FAILED,Bank_A,E42,P007,NETBANKING,0.3,True,9219.71,0.4,False,0.0,0.75,False,0.0
E04569,C0726,21515.45,CHECKOUT_ABANDONED,Bank_B,E23,P005,WALLET,0.45,True,21515.45,0.6000000000000001,True,21515.45,0.5,False,0.0
E04570,C0756,8215.07,SUBSCRIPTION_FAILED,Bank_C,E17,P006,UPI,0.45,False,0.0,0.4,False,0.0,0.65,True,8215.07
E04571,C0786,12901.97,SUBSCRIPTION_FAILED,Bank_A,E42,P009,NETBANKING,0.10000000000000003,False,0.0,0.4,False,0.0,0.9,True,12901.97
E04572,C0493,18478.07,CHECKOUT_ABANDONED,Bank_D,E42,P006,CARD,0.30000000000000004,False,0.0,0.6000000000000001,True,18478.07,0.6,False,0.0
E04573,C0007,13912.65,SUBSCRIPTION_FAILED,Bank_D,E23,P014,NETBANKING,0.45,True,13912.65,0.4,True,13912.65,0.65,True,13912.65
E04574,C0228,13433.46,SUBSCRIPTION_FAILED,Bank_C,E42,P012,CARD,0.30000000000000004,False,0.0,0.4,True,13433.46,0.75,False,0.0
E04575,C0026,14663.25,SUBSCRIPTION_FAILED,Bank_A,E11,P004,CARD,0.45,False,0.0,0.4,True,14663.25,0.65,True,14663.25
E04576,C0645,16122.77,INVOICE_OVERDUE,Bank_B,E42,P012,NETBANKING,0.30000000000000004,False,0.0,0.55,True,16122.77,0.6,True,16122.77
E04577,C0748,1320.16,CHECKOUT_ABANDONED,Bank_D,E11,P007,NETBANKING,0.45,True,1320.16,0.6000000000000001,False,0.0,0.5,False,0.0
E04578,C0266,18467.55,PAYMENT_FAILED,Bank_D,E11,P001,NETBANKING,0.65,True,18467.55,0.4,False,0.0,0.5,False,0.0
E04579,C0615,1734.75,CHECKOUT_ABANDONED,Bank_A,E42,P017,CARD,0.10000000000000003,False,0.0,0.6000000000000001,True,1734.75,0.75,True,1734.75
E04580,C0657,11740.92,INVOICE_OVERDUE,Bank_B,E42,P019,NETBANKING,0.30000000000000004,False,0.0,0.55,True,11740.92,0.6,True,11740.92
E04581,C0500,22542.63,INVOICE_OVERDUE,Bank_A,E42,P014,WALLET,0.10000000000000003,False,0.0,0.55,True,22542.63,0.75,True,22542.63
E04582,C0928,14164.62,PAYMENT_FAILED,Bank_C,E17,P019,UPI,0.65,True,14164.62,0.4,False,0.0,0.5,True,14164.62
E04583,C0623,15668.31,CHECKOUT_ABANDONED,Bank_A,E42,P014,WALLET,0.10000000000000003,False,0.0,0.6000000000000001,True,15668.31,0.75,True,15668.31
E04584,C0079,12195.36,PAYMENT_FAILED,Bank_A,E17,P005,UPI,0.65,False,0.0,0.4,True,12195.36,0.5,True,12195.36
E04585,C0112,3263.42,PAYMENT_FAILED,Bank_C,E17,P010,NETBANKING,0.65,False,0.0,0.4,False,0.0,0.5,False,0.0
E04586,C0320,18797.25,INVOICE_OVERDUE,Bank_A,E11,P012,UPI,0.45,False,0.0,0.55,False,0.0,0.5,True,18797.25
E04587,C0589,20497.25,CHECKOUT_ABANDONED,Bank_C,E17,P002,UPI,0.45,True,20497.25,0.6000000000000001,True,20497.25,0.5,False,0.0
E04588,C0172,16670.32,CHECKOUT_ABANDONED,Bank_C,E17,P018,CARD,0.45,True,16670.32,0.6000000000000001,True,16670.32,0.5,True,16670.32
E04589,C0960,19848.43,PAYMENT_FAILED,Bank_A,E42,P018,WALLET,0.3,False,0.0,0.4,True,19848.43,0.75,True,19848.43
E04590,C0773,8223.66,CHECKOUT_ABANDONED,Bank_D,E17,P004,NETBANKING,0.45,False,0.0,0.6000000000000001,False,0.0,0.5,True,8223.66
E04591,C0890,6300.92,INVOICE_OVERDUE,Bank_A,E42,P020,WALLET,0.10000000000000003,False,0.0,0.55,True,6300.92,0.75,True,6300.92
E04592,C0904,7534.05,PAYMENT_FAILED,Bank_C,E17,P018,WALLET,0.65,True,7534.05,0.4,True,7534.05,0.5,False,0.0
E04593,C0560,18802.35,CHECKOUT_ABANDONED,Bank_C,E23,P014,CARD,0.45,False,0.0,0.6000000000000001,False,0.0,0.5,False,0.0
E04594,C0953,10943.05,INVOICE_OVERDUE,Bank_A,E42,P019,NETBANKING,0.10000000000000003,False,0.0,0.55,True,10943.05,0.75,True,10943.05
E04595,C0794,21779.2,INVOICE_OVERDUE,Bank_D,E11,P010,WALLET,0.45,True,21779.2,0.55,True,21779.2,0.5,True,21779.2
E04596,C0155,19055.22,INVOICE_OVERDUE,Bank_A,E23,P010,UPI,0.45,False,0.0,0.55,True,19055.22,0.5,False,0.0
E04597,C0038,9002.62,PAYMENT_FAILED,Bank_C,E17,P019,UPI,0.65,False,0.0,0.4,False,0.0,0.5,False,0.0
E04598,C0201,1598.59,PAYMENT_FAILED,Bank_B,E11,P009,WALLET,0.65,True,1598.59,0.4,True,1598.59,0.5,False,0.0
E04599,C0036,6135.71,PAYMENT_FAILED,Bank_B,E42,P018,CARD,0.5,True,6135.71,0.4,True,6135.71,0.6,True,6135.71
E04600,C0073,13500.57,CHECKOUT_ABANDONED,Bank_C,E23,P009,NETBANKING,0.45,True,13500.57,0.6000000000000001,True,13500.57,0.5,False,0.0
E04601,C0039,23698.69,CHECKOUT_ABANDONED,Bank_C,E11,P010,CARD,0.45,True,23698.69,0.6000000000000001,True,23698.69,0.5,True,23698.69
E04602,C0872,5831.82,SUBSCRIPTION_FAILED,Bank_B,E11,P009,UPI,0.45,False,0.0,0.4,False,0.0,0.65,True,5831.82
E04603,C0010,23496.59,INVOICE_OVERDUE,Bank_C,E23,P016,NETBANKING,0.45,False,0.0,0.55,True,23496.59,0.5,True,23496.59
E04604,C0007,14858.63,SUBSCRIPTION_FAILED,Bank_C,E42,P015,NETBANKING,0.30000000000000004,False,0.0,0.4,True,14858.63,0.75,True,14858.63
E04605,C0216,24531.67,PAYMENT_FAILED,Bank_A,E42,P011,NETBANKING,0.3,False,0.0,0.4,False,0.0,0.75,False,0.0
E04606,C0017,7259.06,INVOICE_OVERDUE,Bank_A,E42,P017,NETBANKING,0.10000000000000003,False,0.0,0.55,False,0.0,0.75,False,0.0
E04607,C0968,23448.86,SUBSCRIPTION_FAILED,Bank_D,E23,P017,WALLET,0.45,False,0.0,0.4,False,0.0,0.65,False,0.0
E04608,C0519,6479.96,INVOICE_OVERDUE,Bank_B,E23,P009,CARD,0.45,True,6479.96,0.55,True,6479.96,0.5,False,0.0
E04609,C0433,2350.61,SUBSCRIPTION_FAILED,Bank_D,E11,P007,WALLET,0.45,False,0.0,0.4,True,2350.61,0.65,True,2350.61
E04610,C0183,17105.59,CHECKOUT_ABANDONED,Bank_A,E23,P004,UPI,0.45,True,17105.59,0.6000000000000001,False,0.0,0.5,False,0.0
E04611,C0513,16341.27,SUBSCRIPTION_FAILED,Bank_A,E42,P014,CARD,0.10000000000000003,False,0.0,0.4,False,0.0,0.9,True,16341.27
E04612,C0782,19932.79,CHECKOUT_ABANDONED,Bank_A,E17,P008,CARD,0.45,True,19932.79,0.6000000000000001,True,19932.79,0.5,False,0.0
E04613,C0115,4417.49,INVOICE_OVERDUE,Bank_A,E42,P013,UPI,0.10000000000000003,False,0.0,0.55,False,0.0,0.75,True,4417.49
E04614,C0431,10317.99,INVOICE_OVERDUE,Bank_D,E23,P006,UPI,0.45,True,10317.99,0.55,True,10317.99,0.5,False,0.0
E04615,C0121,13475.32,CHECKOUT_ABANDONED,Bank_C,E23,P015,CARD,0.45,True,13475.32,0.6000000000000001,False,0.0,0.5,False,0.0
E04616,C0853,16255.79,INVOICE_OVERDUE,Bank_D,E11,P018,UPI,0.45,True,16255.79,0.55,False,0.0,0.5,False,0.0
E04617,C0813,4791.58,CHECKOUT_ABANDONED,Bank_B,E23,P010,CARD,0.45,False,0.0,0.6000000000000001,False,0.0,0.5,True,4791.58
E04618,C0015,13743.55,SUBSCRIPTION_FAILED,Bank_A,E42,P002,CARD,0.10000000000000003,False,0.0,0.4,False,0.0,0.9,True,13743.55
E04619,C0591,23665.49,INVOICE_OVERDUE,Bank_C,E11,P017,WALLET,0.45,True,23665.49,0.55,False,0.0,0.5,False,0.0
E04620,C0983,21125.51,INVOICE_OVERDUE,Bank_A,E42,P005,CARD,0.10000000000000003,False,0.0,0.55,True,21125.51,0.75,True,21125.51
E04621,C0982,2367.36,PAYMENT_FAILED,Bank_B,E42,P017,UPI,0.5,False,0.0,0.4,False,0.0,0.6,False,0.0
E04622,C0937,17459.54,INVOICE_OVERDUE,Bank_C,E17,P014,NETBANKING,0.45,False,0.0,0.55,True,17459.54,0.5,True,17459.54
E04623,C0476,18760.4,INVOICE_OVERDUE,Bank_B,E23,P018,UPI,0.45,True,18760.4,0.55,True,18760.4,0.5,True,18760.4
E04624,C0307,15305.23,INVOICE_OVERDUE,Bank_D,E23,P012,CARD,0.45,False,0.0,0.55,False,0.0,0.5,False,0.0
E04625,C0771,23942.42,INVOICE_OVERDUE,Bank_D,E42,P002,NETBANKING,0.30000000000000004,False,0.0,0.55,True,23942.42,0.6,True,23942.42
E04626,C0350,1102.25,INVOICE_OVERDUE,Bank_D,E42,P015,CARD,0.30000000000000004,False,0.0,0.55,True,1102.25,0.6,True,1102.25
E04627,C0225,17649.32,INVOICE_OVERDUE,Bank_A,E23,P004,NETBANKING,0.45,True,17649.32,0.55,False,0.0,0.5,True,17649.32
E04628,C0796,16690.03,CHECKOUT_ABANDONED,Bank_B,E17,P007,WALLET,0.45,False,0.0,0.6000000000000001,False,0.0,0.5,True,16690.03
E04629,C0263,4526.78,SUBSCRIPTION_FAILED,Bank_C,E11,P016,UPI,0.45,False,0.0,0.4,True,4526.78,0.65,False,0.0
E04630,C0850,7686.54,PAYMENT_FAILED,Bank_A,E42,P005,NETBANKING,0.3,False,0.0,0.4,True,7686.54,0.75,True,7686.54
E04631,C0547,17286.9,INVOICE_OVERDUE,Bank_A,E17,P012,CARD,0.45,True,17286.9,0.55,True,17286.9,0.5,False,0.0
E04632,C0913,4837.79,SUBSCRIPTION_FAILED,Bank_C,E42,P006,UPI,0.30000000000000004,False,0.0,0.4,False,0.0,0.75,False,0.0
E04633,C0028,14865.88,INVOICE_OVERDUE,Bank_B,E42,P015,WALLET,0.30000000000000004,False,0.0,0.55,True,14865.88,0.6,True,14865.88
E04634,C0831,5464.08,INVOICE_OVERDUE,Bank_D,E11,P005,CARD,0.45,False,0.0,0.55,False,0.0,0.5,False,0.0
E04635,C0627,2127.92,INVOICE_OVERDUE,Bank_B,E17,P008,NETBANKING,0.45,True,2127.92,0.55,True,2127.92,0.5,False,0.0
E04636,C0140,19967.34,INVOICE_OVERDUE,Bank_B,E17,P013,UPI,0.45,False,0.0,0.55,True,19967.34,0.5,True,19967.34
E04637,C0559,1961.72,SUBSCRIPTION_FAILED,Bank_A,E17,P012,CARD,0.45,True,1961.72,0.4,False,0.0,0.65,True,1961.72
E04638,C0373,7907.95,PAYMENT_FAILED,Bank_D,E23,P020,CARD,0.65,False,0.0,0.4,True,7907.95,0.5,True,7907.95
E04639,C0501,22442.95,INVOICE_OVERDUE,Bank_C,E23,P007,WALLET,0.45,False,0.0,0.55,True,22442.95,0.5,False,0.0
E04640,C0560,18776.19,INVOICE_OVERDUE,Bank_A,E42,P016,UPI,0.10000000000000003,False,0.0,0.55,True,18776.19,0.75,True,18776.19
E04641,C0081,13189.08,PAYMENT_FAILED,Bank_A,E11,P005,CARD,0.65,False,0.0,0.4,False,0.0,0.5,False,0.0
E04642,C0415,13122.08,SUBSCRIPTION_FAILED,Bank_B,E11,P014,UPI,0.45,True,13122.08,0.4,False,0.0,0.65,False,0.0
E04643,C0443,6271.27,CHECKOUT_ABANDONED,Bank_C,E11,P018,CARD,0.45,False,0.0,0.6000000000000001,True,6271.27,0.5,False,0.0
E04644,C0775,10974.29,CHECKOUT_ABANDONED,Bank_B,E23,P018,WALLET,0.45,True,10974.29,0.6000000000000001,True,10974.29,0.5,False,0.0
E04645,C0531,4283.05,PAYMENT_FAILED,Bank_D,E17,P003,CARD,0.65,False,0.0,0.4,True,4283.05,0.5,False,0.0
E04646,C0357,752.43,SUBSCRIPTION_FAILED,Bank_B,E11,P013,NETBANKING,0.45,False,0.0,0.4,False,0.0,0.65,True,752.43
E04647,C0625,7920.93,PAYMENT_FAILED,Bank_C,E23,P013,CARD,0.65,False,0.0,0.4,False,0.0,0.5,False,0.0
E04648,C0273,9608.15,INVOICE_OVERDUE,Bank_B,E42,P005,UPI,0.30000000000000004,True,9608.15,0.55,True,9608.15,0.6,False,0.0
E04649,C0865,8953.31,CHECKOUT_ABANDONED,Bank_A,E42,P006,NETBANKING,0.10000000000000003,False,0.0,0.6000000000000001,True,8953.31,0.75,False,0.0
E04650,C0323,20329.97,INVOICE_OVERDUE,Bank_C,E11,P017,UPI,0.45,True,20329.97,0.55,True,20329.97,0.5,False,0.0
E04651,C0777,4812.69,CHECKOUT_ABANDONED,Bank_B,E17,P008,UPI,0.45,True,4812.69,0.6000000000000001,True,4812.69,0.5,True,4812.69
E04652,C0708,14805.4,CHECKOUT_ABANDONED,Bank_B,E17,P014,UPI,0.45,False,0.0,0.6000000000000001,True,14805.4,0.5,False,0.0
E04653,C0390,12750.18,PAYMENT_FAILED,Bank_A,E42,P014,WALLET,0.3,False,0.0,0.4,True,12750.18,0.75,True,12750.18
E04654,C0831,3705.12,PAYMENT_FAILED,Bank_D,E23,P010,UPI,0.65,False,0.0,0.4,True,3705.12,0.5,False,0.0
E04655,C0122,19451.83,PAYMENT_FAILED,Bank_B,E17,P018,WALLET,0.65,True,19451.83,0.4,False,0.0,0.5,True,19451.83
E04656,C0873,9575.14,PAYMENT_FAILED,Bank_C,E23,P015,UPI,0.65,True,9575.14,0.4,False,0.0,0.5,False,0.0
E04657,C0367,15382.26,CHECKOUT_ABANDONED,Bank_D,E42,P003,UPI,0.30000000000000004,False,0.0,0.6000000000000001,False,0.0,0.6,False,0.0
E04658,C0297,23313.16,INVOICE_OVERDUE,Bank_D,E11,P002,UPI,0.45,False,0.0,0.55,True,23313.16,0.5,False,0.0
E04659,C0250,8490.08,PAYMENT_FAILED,Bank_A,E11,P006,NETBANKING,0.65,True,8490.08,0.4,False,0.0,0.5,True,8490.08
E04660,C0244,19307.72,CHECKOUT_ABANDONED,Bank_D,E17,P015,UPI,0.45,False,0.0,0.6000000000000001,False,0.0,0.5,False,0.0
E04661,C0183,20008.82,INVOICE_OVERDUE,Bank_D,E23,P013,NETBANKING,0.45,False,0.0,0.55,False,0.0,0.5,False,0.0
E04662,C0385,9918.61,INVOICE_OVERDUE,Bank_A,E42,P016,CARD,0.10000000000000003,False,0.0,0.55,True,9918.61,0.75,False,0.0
E04663,C0852,740.11,PAYMENT_FAILED,Bank_B,E23,P015,CARD,0.65,True,740.11,0.4,True,740.11,0.5,True,740.11
E04664,C0114,23333.49,CHECKOUT_ABANDONED,Bank_A,E23,P014,CARD,0.45,False,0.0,0.6000000000000001,True,23333.49,0.5,False,0.0
E04665,C0873,4852.09,SUBSCRIPTION_FAILED,Bank_A,E42,P015,CARD,0.10000000000000003,False,0.0,0.4,True,4852.09,0.9,True,4852.09
E04666,C0438,21028.47,CHECKOUT_ABANDONED,Bank_B,E42,P006,WALLET,0.30000000000000004,False,0.0,0.6000000000000001,False,0.0,0.6,True,21028.47
E04667,C0501,16125.19,INVOICE_OVERDUE,Bank_A,E42,P010,WALLET,0.10000000000000003,False,0.0,0.55,True,16125.19,0.75,True,16125.19
E04668,C0884,24844.93,SUBSCRIPTION_FAILED,Bank_C,E42,P017,UPI,0.30000000000000004,False,0.0,0.4,True,24844.93,0.75,True,24844.93
E04669,C0582,23095.89,INVOICE_OVERDUE,Bank_D,E17,P010,NETBANKING,0.45,False,0.0,0.55,False,0.0,0.5,False,0.0
E04670,C0161,17839.18,PAYMENT_FAILED,Bank_C,E42,P011,NETBANKING,0.5,False,0.0,0.4,False,0.0,0.6,True,17839.18
E04671,C0476,6210.21,PAYMENT_FAILED,Bank_C,E23,P016,NETBANKING,0.65,True,6210.21,0.4,False,0.0,0.5,True,6210.21
E04672,C0704,21829.59,CHECKOUT_ABANDONED,Bank_C,E17,P012,UPI,0.45,False,0.0,0.6000000000000001,False,0.0,0.5,False,0.0
E04673,C0456,7823.52,PAYMENT_FAILED,Bank_A,E23,P002,NETBANKING,0.65,False,0.0,0.4,True,7823.52,0.5,True,7823.52
E04674,C0058,17607.6,SUBSCRIPTION_FAILED,Bank_C,E23,P018,UPI,0.45,True,17607.6,0.4,True,17607.6,0.65,False,0.0
E04675,C0961,14461.6,PAYMENT_FAILED,Bank_A,E17,P014,UPI,0.65,True,14461.6,0.4,True,14461.6,0.5,True,14461.6
E04676,C0319,20624.44,INVOICE_OVERDUE,Bank_A,E42,P003,UPI,0.10000000000000003,False,0.0,0.55,False,0.0,0.75,True,20624.44
E04677,C0876,20479.6,PAYMENT_FAILED,Bank_D,E23,P005,CARD,0.65,True,20479.6,0.4,False,0.0,0.5,True,20479.6
E04678,C0125,24596.25,SUBSCRIPTION_FAILED,Bank_A,E23,P006,CARD,0.45,False,0.0,0.4,True,24596.25,0.65,False,0.0
E04679,C0846,20873.87,CHECKOUT_ABANDONED,Bank_B,E23,P015,NETBANKING,0.45,False,0.0,0.6000000000000001,True,20873.87,0.5,True,20873.87
E04680,C0033,6848.44,CHECKOUT_ABANDONED,Bank_C,E23,P009,UPI,0.45,False,0.0,0.6000000000000001,True,6848.44,0.5,False,0.0
E04681,C0043,9625.86,SUBSCRIPTION_FAILED,Bank_C,E17,P017,WALLET,0.45,True,9625.86,0.4,False,0.0,0.65,True,9625.86
E04682,C0612,13853.69,CHECKOUT_ABANDONED,Bank_A,E42,P008,NETBANKING,0.10000000000000003,False,0.0,0.6000000000000001,True,13853.69,0.75,True,13853.69
E04683,C0145,1480.11,INVOICE_OVERDUE,Bank_C,E11,P004,CARD,0.45,False,0.0,0.55,True,1480.11,0.5,False,0.0
E04684,C0837,12936.45,INVOICE_OVERDUE,Bank_A,E11,P003,CARD,0.45,True,12936.45,0.55,False,0.0,0.5,True,12936.45
E04685,C0178,17672.21,INVOICE_OVERDUE,Bank_D,E11,P016,WALLET,0.45,False,0.0,0.55,False,0.0,0.5,False,0.0
E04686,C0383,22372.35,CHECKOUT_ABANDONED,Bank_D,E23,P001,NETBANKING,0.45,True,22372.35,0.6000000000000001,True,22372.35,0.5,True,22372.35
E04687,C0504,535.46,PAYMENT_FAILED,Bank_A,E42,P005,CARD,0.3,True,535.46,0.4,True,535.46,0.75,True,535.46
E04688,C0479,23852.78,INVOICE_OVERDUE,Bank_D,E42,P014,UPI,0.30000000000000004,True,23852.78,0.55,True,23852.78,0.6,False,0.0
E04689,C0649,23941.39,CHECKOUT_ABANDONED,Bank_A,E42,P003,CARD,0.10000000000000003,False,0.0,0.6000000000000001,True,23941.39,0.75,False,0.0
E04690,C0036,20568.56,CHECKOUT_ABANDONED,Bank_C,E23,P005,CARD,0.45,False,0.0,0.6000000000000001,False,0.0,0.5,True,20568.56
E04691,C0172,24242.42,SUBSCRIPTION_FAILED,Bank_C,E17,P006,CARD,0.45,True,24242.42,0.4,False,0.0,0.65,False,0.0
