event_id,amount,event_type,bank,error_code,product_id,payment_method,intervention,recovery_probability,expected_recovery,priority_score,priority
E02510,3325.32,INVOICE_OVERDUE,Bank_A,E42,P019,CARD,ALTERNATE_PAYMENT,0.6915375,2299.5834775972367,2299.5834775972367,LOW
E03837,4078.72,CHECKOUT_ABANDONED,Bank_B,E42,P008,NETBANKING,ALTERNATE_PAYMENT,0.56377786,2299.492049369812,2299.492049369812,LOW
E03598,2772.22,SUBSCRIPTION_FAILED,Bank_B,E42,P001,NETBANKING,ALTERNATE_PAYMENT,0.82806855,2295.5882078826426,2295.5882078826426,LOW
E03607,4244.29,INVOICE_OVERDUE,Bank_D,E17,P014,CARD,ALTERNATE_PAYMENT,0.5406255,2294.571456872821,2294.571456872821,LOW
E00023,3491.15,CHECKOUT_ABANDONED,Bank_A,E42,P007,CARD,ALTERNATE_PAYMENT,0.65681887,2293.053186583519,2293.053186583519,LOW
E03979,4052.85,CHECKOUT_ABANDONED,Bank_A,E17,P011,NETBANKING,SEND_REMINDER,0.56570256,2292.707610422373,2292.707610422373,LOW
E01337,2727.92,SUBSCRIPTION_FAILED,Bank_A,E42,P001,UPI,ALTERNATE_PAYMENT,0.8401038,2291.735971913338,2291.735971913338,LOW
E02371,3482.92,INVOICE_OVERDUE,Bank_A,E42,P009,NETBANKING,ALTERNATE_PAYMENT,0.65702087,2288.351117641926,2288.351117641926,LOW
E00143,4216.03,PAYMENT_FAILED,Bank_C,E42,P005,NETBANKING,ALTERNATE_PAYMENT,0.5426131,2287.6730619734526,2287.6730619734526,LOW
E03811,4088.53,INVOICE_OVERDUE,Bank_C,E17,P003,UPI,SEND_REMINDER,0.5594041,2287.1403433555365,2287.1403433555365,LOW
E04401,3674.76,INVOICE_OVERDUE,Bank_B,E23,P001,NETBANKING,ALTERNATE_PAYMENT,0.621747,2284.771067848206,2284.771067848206,LOW
E04831,2898.85,CHECKOUT_ABANDONED,Bank_A,E42,P002,UPI,ALTERNATE_PAYMENT,0.7879575,2284.170568409562,2284.170568409562,LOW
E00121,3434.17,CHECKOUT_ABANDONED,Bank_B,E17,P013,WALLET,SEND_REMINDER,0.6643737,2281.572215078473,2281.572215078473,LOW
E00782,2826.65,INVOICE_OVERDUE,Bank_A,E42,P012,NETBANKING,ALTERNATE_PAYMENT,0.8067971,2280.53298651278,2280.53298651278,LOW
E00175,3740.77,INVOICE_OVERDUE,Bank_C,E17,P013,CARD,SEND_REMINDER,0.60917217,2278.772961140275,2278.772961140275,LOW
E01394,4481.21,INVOICE_OVERDUE,Bank_A,E23,P006,NETBANKING,ALTERNATE_PAYMENT,0.5081491,2277.122772077918,2277.122772077918,LOW
E01661,3511.32,CHECKOUT_ABANDONED,Bank_A,E42,P007,WALLET,ALTERNATE_PAYMENT,0.64817333,2275.9439848709108,2275.9439848709108,LOW
E01792,2828.64,PAYMENT_FAILED,Bank_A,E42,P016,CARD,ALTERNATE_PAYMENT,0.8045706,2275.8406252384184,2275.8406252384184,LOW
E02243,3536.51,SUBSCRIPTION_FAILED,Bank_D,E23,P009,UPI,ALTERNATE_PAYMENT,0.64342004,2275.461407808661,2275.461407808661,LOW
E00920,2633.24,SUBSCRIPTION_FAILED,Bank_A,E42,P013,WALLET,ALTERNATE_PAYMENT,0.86344695,2273.663049020767,2273.663049020767,LOW
E03135,3979.04,CHECKOUT_ABANDONED,Bank_D,E17,P017,CARD,SEND_REMINDER,0.57029843,2269.240278053284,2269.240278053284,LOW
E02220,4205.46,CHECKOUT_ABANDONED,Bank_C,E17,P008,NETBANKING,SEND_REMINDER,0.5394468,2268.621818178892,2268.621818178892,LOW
E03061,4536.93,INVOICE_OVERDUE,Bank_B,E11,P004,CARD,SEND_REMINDER,0.4999006,2268.014071146548,2268.014071146548,LOW
E03159,4268.75,SUBSCRIPTION_FAILED,Bank_B,E23,P005,CARD,ALTERNATE_PAYMENT,0.5310263,2266.8185342103243,2266.8185342103243,LOW
E00352,4191.56,SUBSCRIPTION_FAILED,Bank_C,E23,P013,CARD,ALTERNATE_PAYMENT,0.54003525,2263.5901432800297,2263.5901432800297,LOW
E01084,2909.45,PAYMENT_FAILED,Bank_A,E42,P010,NETBANKING,ALTERNATE_PAYMENT,0.7775208,2262.1578211367128,2262.1578211367128,LOW
E01630,2732.86,INVOICE_OVERDUE,Bank_A,E42,P012,UPI,ALTERNATE_PAYMENT,0.8273017,2260.8996720516684,2260.8996720516684,LOW
E02151,3430.95,CHECKOUT_ABANDONED,Bank_A,E42,P006,WALLET,ALTERNATE_PAYMENT,0.6583441,2258.745655533671,2258.745655533671,LOW
E03690,3407.07,PAYMENT_FAILED,Bank_B,E23,P016,UPI,RETRY_PAYMENT,0.6627225,2257.94204340756,2257.94204340756,LOW
E03898,3900.35,CHECKOUT_ABANDONED,Bank_D,E42,P003,CARD,SEND_REMINDER,0.57836485,2255.8253391504286,2255.8253391504286,LOW
E04245,3409.8,INVOICE_OVERDUE,Bank_A,E42,P018,NETBANKING,ALTERNATE_PAYMENT,0.6602489,2251.316616082192,2251.316616082192,LOW
E01225,2461.55,SUBSCRIPTION_FAILED,Bank_A,E42,P011,UPI,ALTERNATE_PAYMENT,0.91452885,2251.158482694626,2251.158482694626,LOW
E01707,3234.05,SUBSCRIPTION_FAILED,Bank_B,E42,P014,WALLET,ALTERNATE_PAYMENT,0.69490385,2247.353797888756,2247.353797888756,LOW
E03125,3088.25,PAYMENT_FAILED,Bank_B,E17,P011,CARD,RETRY_PAYMENT,0.7274769,2246.630520537496,2246.630520537496,LOW
E04200,4450.3,INVOICE_OVERDUE,Bank_D,E23,P017,NETBANKING,ALTERNATE_PAYMENT,0.5047391,2246.2404421031474,2246.2404421031474,LOW
E04654,3705.12,PAYMENT_FAILED,Bank_D,E23,P010,UPI,RETRY_PAYMENT,0.60591143,2244.9745712184904,2244.9745712184904,LOW
E02325,3650.38,INVOICE_OVERDUE,Bank_C,E11,P012,UPI,ALTERNATE_PAYMENT,0.61478305,2244.191745057106,2244.191745057106,LOW
E02446,3662.72,CHECKOUT_ABANDONED,Bank_B,E11,P013,WALLET,SEND_REMINDER,0.6125995,2243.7804116058346,2243.7804116058346,LOW
E01800,3130.35,INVOICE_OVERDUE,Bank_B,E17,P010,WALLET,SEND_REMINDER,0.7140628,2235.2665171086787,2235.2665171086787,LOW
E02195,3506.41,PAYMENT_FAILED,Bank_A,E17,P008,WALLET,RETRY_PAYMENT,0.63673383,2232.649868763089,2232.649868763089,LOW
E01559,3777.14,SUBSCRIPTION_FAILED,Bank_B,E23,P009,WALLET,ALTERNATE_PAYMENT,0.5908316,2231.653585687876,2231.653585687876,LOW
E02697,4073.79,INVOICE_OVERDUE,Bank_A,E11,P010,NETBANKING,SEND_REMINDER,0.54740876,2230.028330746293,2230.028330746293,LOW
E03879,4155.06,CHECKOUT_ABANDONED,Bank_B,E23,P010,NETBANKING,SEND_REMINDER,0.53669775,2230.011333682537,2230.011333682537,LOW
E02663,3292.07,PAYMENT_FAILED,Bank_C,E17,P013,WALLET,RETRY_PAYMENT,0.6751862,2222.7602888435126,2222.7602888435126,LOW
E00056,3612.98,SUBSCRIPTION_FAILED,Bank_C,E17,P008,UPI,ALTERNATE_PAYMENT,0.61453295,2220.2952488040924,2220.2952488040924,LOW
E04870,3963.25,INVOICE_OVERDUE,Bank_C,E11,P012,CARD,ALTERNATE_PAYMENT,0.5596945,2218.2093403935432,2218.2093403935432,LOW
E04318,3322.81,SUBSCRIPTION_FAILED,Bank_B,E17,P018,CARD,ALTERNATE_PAYMENT,0.6674527,2217.8184827792643,2217.8184827792643,LOW
E00020,3913.62,CHECKOUT_ABANDONED,Bank_D,E42,P013,NETBANKING,ALTERNATE_PAYMENT,0.56640303,2216.686231548786,2216.686231548786,LOW
E00674,3587.05,INVOICE_OVERDUE,Bank_C,E11,P013,UPI,SEND_REMINDER,0.616855,2212.68981847167,2212.68981847167,LOW
E03886,4459.61,INVOICE_OVERDUE,Bank_D,E17,P016,CARD,SEND_REMINDER,0.49600738,2211.999484719634,2211.999484719634,LOW
E03485,4250.58,CHECKOUT_ABANDONED,Bank_D,E42,P006,NETBANKING,SEND_REMINDER,0.5191142,2206.5364205110072,2206.5364205110072,LOW
E02557,4058.21,INVOICE_OVERDUE,Bank_B,E23,P019,NETBANKING,SEND_REMINDER,0.5419939,2199.525129991174,2199.525129991174,LOW
E03405,3894.41,INVOICE_OVERDUE,Bank_C,E17,P020,CARD,SEND_REMINDER,0.5639269,2196.1624635714293,2196.1624635714293,LOW
E03007,3838.79,CHECKOUT_ABANDONED,Bank_D,E17,P006,CARD,SEND_REMINDER,0.57172453,2194.730424007177,2194.730424007177,LOW
E01657,3282.89,PAYMENT_FAILED,Bank_A,E42,P005,WALLET,ALTERNATE_PAYMENT,0.66405624,2180.02359469831,2180.02359469831,LOW
E04064,3448.94,PAYMENT_FAILED,Bank_D,E42,P013,UPI,ALTERNATE_PAYMENT,0.6316311,2178.4576844179637,2178.4576844179637,LOW
E00054,2802.56,CHECKOUT_ABANDONED,Bank_A,E42,P019,UPI,ALTERNATE_PAYMENT,0.7769941,2177.5726105499266,2177.5726105499266,LOW
E01711,3118.69,PAYMENT_FAILED,Bank_C,E11,P007,CARD,RETRY_PAYMENT,0.69762415,2175.6734508150817,2175.6734508150817,LOW
E01624,2893.83,CHECKOUT_ABANDONED,Bank_A,E42,P014,UPI,ALTERNATE_PAYMENT,0.7513369,2174.2411819714307,2174.2411819714307,LOW
E04308,2788.49,CHECKOUT_ABANDONED,Bank_A,E42,P009,UPI,ALTERNATE_PAYMENT,0.7756901,2163.00402765274,2163.00402765274,LOW
E00913,5204.39,SUBSCRIPTION_FAILED,Bank_C,E23,P001,UPI,ALTERNATE_PAYMENT,0.41526997,2161.226883820296,2161.226883820296,LOW
E03359,3930.01,INVOICE_OVERDUE,Bank_D,E17,P010,CARD,SEND_REMINDER,0.5496004,2159.935155966878,2159.935155966878,LOW
E01761,3875.19,PAYMENT_FAILED,Bank_C,E23,P005,UPI,RETRY_PAYMENT,0.5573069,2159.670070470572,2159.670070470572,LOW
E00153,3554.24,INVOICE_OVERDUE,Bank_B,E17,P001,NETBANKING,SEND_REMINDER,0.6065106,2155.684162387848,2155.684162387848,LOW
E03664,3705.35,CHECKOUT_ABANDONED,Bank_D,E42,P020,CARD,SEND_REMINDER,0.5817634,2155.63696500659,2155.63696500659,LOW
E02097,3313.31,PAYMENT_FAILED,Bank_D,E11,P015,WALLET,RETRY_PAYMENT,0.64598334,2140.3430548083784,2140.3430548083784,LOW
E03355,3240.57,INVOICE_OVERDUE,Bank_D,E17,P011,WALLET,SEND_REMINDER,0.6592258,2136.267420362234,2136.267420362234,LOW
E01135,2978.56,SUBSCRIPTION_FAILED,Bank_D,E17,P018,NETBANKING,ALTERNATE_PAYMENT,0.7165607,2134.3191023254394,2134.3191023254394,LOW
E02181,3218.43,INVOICE_OVERDUE,Bank_B,E17,P003,UPI,SEND_REMINDER,0.6623573,2131.750510795712,2131.750510795712,LOW
E00276,2716.8,PAYMENT_FAILED,Bank_D,E11,P009,NETBANKING,RETRY_PAYMENT,0.7814333,2122.997946739197,2122.997946739197,LOW
E03926,2938.48,CHECKOUT_ABANDONED,Bank_A,E42,P004,CARD,ALTERNATE_PAYMENT,0.72086453,2118.246016979217,2118.246016979217,LOW
E01808,3632.32,CHECKOUT_ABANDONED,Bank_A,E17,P018,UPI,SEND_REMINDER,0.5827964,2116.903000850677,2116.903000850677,LOW
E04311,3036.45,PAYMENT_FAILED,Bank_B,E17,P016,WALLET,RETRY_PAYMENT,0.6959847,2113.322806638479,2113.322806638479,LOW
E01041,4065.13,CHECKOUT_ABANDONED,Bank_D,E17,P002,CARD,SEND_REMINDER,0.5194452,2111.612188203335,2111.612188203335,LOW
E01872,2750.33,SUBSCRIPTION_FAILED,Bank_A,E17,P002,NETBANKING,ALTERNATE_PAYMENT,0.76760715,2111.172979630828,2111.172979630828,LOW
E03757,2763.84,PAYMENT_FAILED,Bank_D,E42,P011,CARD,ALTERNATE_PAYMENT,0.7634624,2110.0879867172243,2110.0879867172243,LOW
E01950,3600.34,CHECKOUT_ABANDONED,Bank_C,E17,P009,CARD,SEND_REMINDER,0.58489954,2105.837226822376,2105.837226822376,LOW
E02646,3804.43,CHECKOUT_ABANDONED,Bank_B,E17,P010,UPI,SEND_REMINDER,0.55213,2100.5398746562005,2100.5398746562005,LOW
E04883,4068.76,INVOICE_OVERDUE,Bank_A,E11,P014,CARD,ALTERNATE_PAYMENT,0.5154228,2097.131757354736,2097.131757354736,LOW
E01133,2692.09,INVOICE_OVERDUE,Bank_A,E42,P013,UPI,ALTERNATE_PAYMENT,0.77835333,2095.397225509882,2095.397225509882,LOW
E02506,3299.09,SUBSCRIPTION_FAILED,Bank_B,E17,P014,CARD,ALTERNATE_PAYMENT,0.6330684,2088.549570813775,2088.549570813775,LOW
E03706,3248.86,SUBSCRIPTION_FAILED,Bank_B,E11,P020,WALLET,ALTERNATE_PAYMENT,0.640789,2081.833660799265,2081.833660799265,LOW
E00953,2592.37,SUBSCRIPTION_FAILED,Bank_B,E42,P006,UPI,ALTERNATE_PAYMENT,0.80272,2080.9472730511425,2080.9472730511425,LOW
E01874,3160.88,SUBSCRIPTION_FAILED,Bank_D,E23,P013,WALLET,ALTERNATE_PAYMENT,0.65550226,2071.9639827394485,2071.9639827394485,LOW
E02853,3203.2,SUBSCRIPTION_FAILED,Bank_C,E17,P015,WALLET,ALTERNATE_PAYMENT,0.64607894,2069.5200740814207,2069.5200740814207,LOW
E02644,2941.7,INVOICE_OVERDUE,Bank_A,E42,P005,UPI,ALTERNATE_PAYMENT,0.7033468,2069.0352488577364,2069.0352488577364,LOW
E03746,3381.41,CHECKOUT_ABANDONED,Bank_D,E42,P010,WALLET,SEND_REMINDER,0.61133707,2067.181267317533,2067.181267317533,LOW
E01184,3011.16,PAYMENT_FAILED,Bank_D,E42,P010,CARD,ALTERNATE_PAYMENT,0.68437964,2060.776588475704,2060.776588475704,LOW
E02341,3998.23,INVOICE_OVERDUE,Bank_B,E23,P016,NETBANKING,SEND_REMINDER,0.51529175,2060.25493532598,2060.25493532598,LOW
E03298,2671.59,PAYMENT_FAILED,Bank_A,E42,P020,CARD,ALTERNATE_PAYMENT,0.77050817,2058.481922231913,2058.481922231913,LOW
E00802,3816.21,CHECKOUT_ABANDONED,Bank_B,E23,P010,CARD,SEND_REMINDER,0.539371,2058.3530559682845,2058.3530559682845,LOW
E04827,3390.01,SUBSCRIPTION_FAILED,Bank_A,E23,P015,UPI,ALTERNATE_PAYMENT,0.6068185,2057.120773628354,2057.120773628354,LOW
E00908,4605.38,CHECKOUT_ABANDONED,Bank_D,E23,P017,UPI,SEND_REMINDER,0.4462183,2055.004888736009,2055.004888736009,LOW
E00558,3412.42,SUBSCRIPTION_FAILED,Bank_D,E11,P012,WALLET,ALTERNATE_PAYMENT,0.60099745,2050.855711393356,2050.855711393356,LOW
E00297,3973.47,CHECKOUT_ABANDONED,Bank_A,E11,P003,NETBANKING,SEND_REMINDER,0.51568234,2049.0483062016965,2049.0483062016965,LOW
E01544,3446.15,PAYMENT_FAILED,Bank_A,E17,P017,CARD,RETRY_PAYMENT,0.5939665,2046.8975990772249,2046.8975990772249,LOW
E00583,2996.38,CHECKOUT_ABANDONED,Bank_B,E42,P018,NETBANKING,ALTERNATE_PAYMENT,0.68184423,2043.0644272708892,2043.0644272708892,LOW
E00790,2607.79,PAYMENT_FAILED,Bank_A,E42,P016,NETBANKING,ALTERNATE_PAYMENT,0.7831952,2042.4086043030024,2042.4086043030024,LOW
E04818,3216.84,INVOICE_OVERDUE,Bank_A,E17,P013,CARD,SEND_REMINDER,0.6342531,2040.290692856312,2040.290692856312,LOW
E01910,2287.72,SUBSCRIPTION_FAILED,Bank_A,E42,P002,CARD,ALTERNATE_PAYMENT,0.8912298,2038.8842571139332,2038.8842571139332,LOW
E03075,4159.04,CHECKOUT_ABANDONED,Bank_C,E17,P005,UPI,SEND_REMINDER,0.48888844,2033.306587963104,2033.306587963104,LOW
E03449,2648.57,CHECKOUT_ABANDONED,Bank_A,E42,P002,CARD,ALTERNATE_PAYMENT,0.76756465,2032.9487165725232,2032.9487165725232,LOW
E04339,3277.83,PAYMENT_FAILED,Bank_A,E42,P019,NETBANKING,ALTERNATE_PAYMENT,0.61970794,2031.297283555269,2031.297283555269,LOW
E00426,4538.2,CHECKOUT_ABANDONED,Bank_A,E23,P008,UPI,ALTERNATE_PAYMENT,0.44689125,2028.081862699985,2028.081862699985,LOW
E00877,3082.33,SUBSCRIPTION_FAILED,Bank_C,E42,P014,NETBANKING,ALTERNATE_PAYMENT,0.65518814,2019.5060695940256,2019.5060695940256,LOW
E03789,2563.23,CHECKOUT_ABANDONED,Bank_A,E42,P002,CARD,ALTERNATE_PAYMENT,0.78568906,2013.901758804917,2013.901758804917,LOW
E02979,3494.74,PAYMENT_FAILED,Bank_B,E23,P017,CARD,RETRY_PAYMENT,0.5761763,2013.5863128399849,2013.5863128399849,LOW
E00493,2526.53,PAYMENT_FAILED,Bank_A,E42,P011,UPI,ALTERNATE_PAYMENT,0.79424506,2006.683982201219,2006.683982201219,LOW
E02039,3390.49,PAYMENT_FAILED,Bank_C,E17,P005,CARD,RETRY_PAYMENT,0.59177417,2006.4043908280128,2006.4043908280128,LOW
E01909,2808.15,SUBSCRIPTION_FAILED,Bank_D,E17,P002,UPI,ALTERNATE_PAYMENT,0.7138179,2004.507720324397,2004.507720324397,LOW
E00661,2585.04,PAYMENT_FAILED,Bank_B,E17,P002,CARD,RETRY_PAYMENT,0.7754091,2004.463546171188,2004.463546171188,LOW
E02372,2846.31,SUBSCRIPTION_FAILED,Bank_C,E42,P005,WALLET,ALTERNATE_PAYMENT,0.7038398,2003.346201081276,2003.346201081276,LOW
E01250,3890.74,INVOICE_OVERDUE,Bank_C,E23,P013,CARD,SEND_REMINDER,0.5143433,2001.176134005785,2001.176134005785,LOW
E01040,3768.7,SUBSCRIPTION_FAILED,Bank_D,E17,P012,CARD,ALTERNATE_PAYMENT,0.5302803,1998.4673365890976,1998.4673365890976,LOW
E01177,2610.33,CHECKOUT_ABANDONED,Bank_A,E42,P007,NETBANKING,ALTERNATE_PAYMENT,0.76410913,1994.576997513771,1994.576997513771,LOW
E02225,3748.26,CHECKOUT_ABANDONED,Bank_C,E17,P017,UPI,SEND_REMINDER,0.53171486,1993.0055284917355,1993.0055284917355,LOW
E04553,2857.04,CHECKOUT_ABANDONED,Bank_A,E42,P003,WALLET,ALTERNATE_PAYMENT,0.69622093,1989.131058392525,1989.131058392525,LOW
E03688,3750.87,CHECKOUT_ABANDONED,Bank_B,E23,P004,UPI,SEND_REMINDER,0.5277001,1979.334572251439,1979.334572251439,LOW
E04888,2848.32,SUBSCRIPTION_FAILED,Bank_D,E17,P018,WALLET,ALTERNATE_PAYMENT,0.69408286,1976.9700809097287,1976.9700809097287,LOW
E01307,2791.24,CHECKOUT_ABANDONED,Bank_B,E17,P019,WALLET,SEND_REMINDER,0.7066287,1972.370237402916,1972.370237402916,LOW
E01138,3092.01,PAYMENT_FAILED,Bank_A,E42,P001,UPI,ALTERNATE_PAYMENT,0.63724726,1970.3749139517547,1970.3749139517547,LOW
E00203,2690.57,PAYMENT_FAILED,Bank_A,E11,P007,WALLET,RETRY_PAYMENT,0.73199546,1969.4850338828564,1969.4850338828564,LOW
E03841,3781.22,INVOICE_OVERDUE,Bank_A,E23,P014,CARD,ALTERNATE_PAYMENT,0.5207199,1968.9564466834067,1968.9564466834067,LOW
E01696,2866.42,INVOICE_OVERDUE,Bank_C,E42,P013,UPI,ALTERNATE_PAYMENT,0.68363917,1959.5969860577584,1959.5969860577584,LOW
E04022,3809.22,CHECKOUT_ABANDONED,Bank_B,E11,P014,UPI,ALTERNATE_PAYMENT,0.51426554,1958.950569849014,1958.950569849014,LOW
E00286,2984.81,SUBSCRIPTION_FAILED,Bank_A,E17,P004,WALLET,ALTERNATE_PAYMENT,0.6556238,1956.912455381155,1956.912455381155,LOW
E00435,3289.04,PAYMENT_FAILED,Bank_A,E11,P007,NETBANKING,RETRY_PAYMENT,0.5935187,1952.1066607618327,1952.1066607618327,LOW
E03418,2836.66,CHECKOUT_ABANDONED,Bank_B,E17,P007,CARD,SEND_REMINDER,0.68661016,1947.6795828711984,1947.6795828711984,LOW
E01818,3737.96,CHECKOUT_ABANDONED,Bank_D,E17,P002,UPI,SEND_REMINDER,0.5193461,1941.29501513958,1941.29501513958,LOW
E00586,2739.09,PAYMENT_FAILED,Bank_B,E42,P015,WALLET,ALTERNATE_PAYMENT,0.70813566,1939.6473171740768,1939.6473171740768,LOW
E01287,3548.64,CHECKOUT_ABANDONED,Bank_B,E42,P008,WALLET,SEND_REMINDER,0.54543376,1935.548056983948,1935.548056983948,LOW
E03566,3231.99,PAYMENT_FAILED,Bank_C,E11,P003,UPI,RETRY_PAYMENT,0.59855497,1934.523673721552,1934.523673721552,LOW
E02196,2954.15,CHECKOUT_ABANDONED,Bank_B,E42,P010,WALLET,SEND_REMINDER,0.6545267,1933.570081853867,1933.570081853867,LOW
E02720,2662.82,INVOICE_OVERDUE,Bank_B,E42,P002,CARD,ALTERNATE_PAYMENT,0.7254683,1931.7914398407936,1931.7914398407936,LOW
E02020,3838.17,CHECKOUT_ABANDONED,Bank_C,E11,P014,CARD,SEND_REMINDER,0.5030187,1930.6711964017156,1930.6711964017156,LOW
E04237,2714.15,SUBSCRIPTION_FAILED,Bank_D,E17,P009,WALLET,ALTERNATE_PAYMENT,0.71105266,1929.9035667538644,1929.9035667538644,LOW
E00180,2528.57,PAYMENT_FAILED,Bank_A,E42,P019,CARD,ALTERNATE_PAYMENT,0.7627196,1928.5898271363972,1928.5898271363972,LOW
E00563,3403.06,CHECKOUT_ABANDONED,Bank_C,E42,P003,NETBANKING,SEND_REMINDER,0.5664816,1927.770840587616,1927.770840587616,LOW
E00096,2527.34,CHECKOUT_ABANDONED,Bank_A,E42,P018,NETBANKING,ALTERNATE_PAYMENT,0.76109296,1923.5406836354732,1923.5406836354732,LOW
E03223,2696.05,PAYMENT_FAILED,Bank_A,E11,P019,WALLET,RETRY_PAYMENT,0.7134194,1923.4143135279417,1923.4143135279417,LOW
E02910,2140.86,SUBSCRIPTION_FAILED,Bank_A,E42,P009,WALLET,ALTERNATE_PAYMENT,0.8962187,1918.6788026869297,1918.6788026869297,LOW
E01450,3967.27,PAYMENT_FAILED,Bank_B,E42,P004,NETBANKING,ALTERNATE_PAYMENT,0.4832634,1917.2364015230537,1917.2364015230537,LOW
E04872,2430.96,CHECKOUT_ABANDONED,Bank_A,E42,P012,WALLET,ALTERNATE_PAYMENT,0.786228,1911.2888215970995,1911.2888215970995,LOW
E00256,3723.41,PAYMENT_FAILED,Bank_A,E23,P004,WALLET,RETRY_PAYMENT,0.51131344,1903.8295697307583,1903.8295697307583,LOW
E03919,3331.29,INVOICE_OVERDUE,Bank_B,E17,P008,UPI,SEND_REMINDER,0.5712909,1903.135696386695,1903.135696386695,LOW
E02279,2206.99,SUBSCRIPTION_FAILED,Bank_A,E42,P010,UPI,ALTERNATE_PAYMENT,0.8621474,1902.750670115352,1902.750670115352,LOW
E01230,2460.45,SUBSCRIPTION_FAILED,Bank_D,E42,P013,UPI,ALTERNATE_PAYMENT,0.77222705,1900.0260424017904,1900.0260424017904,LOW
E04854,3262.99,INVOICE_OVERDUE,Bank_D,E23,P003,WALLET,SEND_REMINDER,0.5822748,1899.95683196187,1899.95683196187,LOW
E03561,3072.26,PAYMENT_FAILED,Bank_A,E23,P018,CARD,RETRY_PAYMENT,0.6183597,1899.761725666523,1899.761725666523,LOW
E02821,3042.66,SUBSCRIPTION_FAILED,Bank_D,E23,P005,UPI,ALTERNATE_PAYMENT,0.6233793,1896.7312308275696,1896.7312308275696,LOW
E01008,2718.71,CHECKOUT_ABANDONED,Bank_B,E11,P012,CARD,SEND_REMINDER,0.6969857,1894.9020511388776,1894.9020511388776,LOW
E03659,2625.95,SUBSCRIPTION_FAILED,Bank_D,E17,P002,WALLET,ALTERNATE_PAYMENT,0.7199895,1890.6563712984323,1890.6563712984323,LOW
E02676,2919.45,CHECKOUT_ABANDONED,Bank_D,E23,P012,UPI,SEND_REMINDER,0.64753646,1890.450308176875,1890.450308176875,LOW
E00169,3508.03,SUBSCRIPTION_FAILED,Bank_C,E11,P004,UPI,ALTERNATE_PAYMENT,0.53764236,1886.065527216196,1886.065527216196,LOW
E00141,3364.0,SUBSCRIPTION_FAILED,Bank_D,E23,P003,NETBANKING,ALTERNATE_PAYMENT,0.56023395,1884.6270098686216,1884.6270098686216,LOW
E01596,2976.67,CHECKOUT_ABANDONED,Bank_C,E11,P015,WALLET,SEND_REMINDER,0.63189745,1880.9501809835435,1880.9501809835435,LOW
E02775,2844.31,PAYMENT_FAILED,Bank_A,E23,P002,WALLET,RETRY_PAYMENT,0.65882784,1873.910617236495,1873.910617236495,LOW
E04140,2454.05,INVOICE_OVERDUE,Bank_A,E42,P018,CARD,ALTERNATE_PAYMENT,0.7627086,1871.725050470233,1871.725050470233,LOW
E01598,2587.41,CHECKOUT_ABANDONED,Bank_C,E11,P007,NETBANKING,SEND_REMINDER,0.72001797,1862.981694744229,1862.981694744229,LOW
E04970,2986.54,INVOICE_OVERDUE,Bank_D,E17,P004,NETBANKING,SEND_REMINDER,0.6237614,1862.8884177923203,1862.8884177923203,LOW
E04512,3400.0,SUBSCRIPTION_FAILED,Bank_C,E23,P009,CARD,ALTERNATE_PAYMENT,0.54607594,1856.65819644928,1856.65819644928,LOW
E02236,3440.07,CHECKOUT_ABANDONED,Bank_D,E23,P014,WALLET,SEND_REMINDER,0.5396302,1856.3655748629567,1856.3655748629567,LOW
E04212,3310.0,CHECKOUT_ABANDONED,Bank_A,E42,P020,NETBANKING,ALTERNATE_PAYMENT,0.56059897,1855.5825889110563,1855.5825889110563,LOW
E04379,2481.38,SUBSCRIPTION_FAILED,Bank_A,E17,P011,WALLET,ALTERNATE_PAYMENT,0.74603146,1851.187552021742,1851.187552021742,LOW
E01266,2688.83,CHECKOUT_ABANDONED,Bank_C,E11,P015,NETBANKING,SEND_REMINDER,0.68816864,1850.368497480154,1850.368497480154,LOW
E01700,3042.48,CHECKOUT_ABANDONED,Bank_B,E23,P014,NETBANKING,SEND_REMINDER,0.60741496,1848.0478701210025,1848.0478701210025,LOW
E03434,3234.86,INVOICE_OVERDUE,Bank_C,E17,P006,UPI,SEND_REMINDER,0.5707023,1846.142088685036,1846.142088685036,LOW
E01341,3074.89,SUBSCRIPTION_FAILED,Bank_B,E11,P015,UPI,ALTERNATE_PAYMENT,0.6003605,1846.042536998987,1846.042536998987,LOW
E01092,2953.8,SUBSCRIPTION_FAILED,Bank_A,E17,P003,CARD,ALTERNATE_PAYMENT,0.623561,1841.874554657936,1841.874554657936,LOW
E01290,2592.51,CHECKOUT_ABANDONED,Bank_B,E17,P014,NETBANKING,SEND_REMINDER,0.7103102,1841.4863503146173,1841.4863503146173,LOW
E01480,3402.31,CHECKOUT_ABANDONED,Bank_B,E42,P009,CARD,ALTERNATE_PAYMENT,0.54053336,1839.062069055438,1839.062069055438,LOW
E01885,3553.05,CHECKOUT_ABANDONED,Bank_C,E11,P014,WALLET,SEND_REMINDER,0.5164388,1834.9328151494265,1834.9328151494265,LOW
E01518,3263.52,PAYMENT_FAILED,Bank_C,E17,P012,NETBANKING,RETRY_PAYMENT,0.5620227,1834.1722762298584,1834.1722762298584,LOW
E00444,3453.68,CHECKOUT_ABANDONED,Bank_C,E42,P006,NETBANKING,SEND_REMINDER,0.5309448,1833.7135205078123,1833.7135205078123,LOW
